Id,Fault
24196,0
24197,0
24198,1
24199,0
24200,1
24201,0
24202,1
24203,0
24204,1
24205,0
24206,0
24207,1
24208,1
24209,0
24210,1
24211,1
24212,1
24213,1
24214,1
24215,1
24216,1
24217,0
24218,1
24219,1
24220,1
24221,0
24222,0
24223,1
24224,1
24225,1
24226,0
24227,1
24228,1
24229,0
24230,1
24231,1
24232,1
24233,0
24234,1
24235,1
24236,0
24237,1
24238,0
24239,0
24240,1
24241,1
24242,1
24243,0
24244,0
24245,0
24246,0
24247,1
24248,0
24249,0
24250,0
24251,1
24252,1
24253,1
24254,0
24255,1
24256,0
24257,1
24258,0
24259,1
24260,1
24261,0
24262,0
24263,1
24264,1
24265,1
24266,0
24267,0
24268,0
24269,0
24270,1
24271,1
24272,1
24273,0
24274,1
24275,0
24276,1
24277,0
24278,1
24279,1
24280,1
24281,1
24282,1
24283,0
24284,1
24285,1
24286,1
24287,0
24288,1
24289,0
24290,0
24291,0
24292,1
24293,0
24294,0
24295,0
24296,0
24297,0
24298,1
24299,1
24300,1
24301,1
24302,1
24303,1
24304,0
24305,1
24306,0
24307,0
24308,0
24309,1
24310,0
24311,1
24312,1
24313,0
24314,0
24315,1
24316,1
24317,1
24318,1
24319,0
24320,1
24321,1
24322,0
24323,0
24324,0
24325,1
24326,0
24327,0
24328,0
24329,1
24330,1
24331,1
24332,1
24333,0
24334,1
24335,0
24336,0
24337,1
24338,0
24339,0
24340,0
24341,1
24342,0
24343,1
24344,1
24345,1
24346,0
24347,1
24348,1
24349,1
24350,1
24351,1
24352,1
24353,1
24354,1
24355,1
24356,1
24357,1
24358,0
24359,0
24360,0
24361,1
24362,0
24363,0
24364,0
24365,0
24366,1
24367,0
24368,0
24369,1
24370,0
24371,0
24372,1
24373,1
24374,0
24375,0
24376,1
24377,1
24378,0
24379,0
24380,0
24381,0
24382,0
24383,0
24384,0
24385,0
24386,0
24387,1
24388,1
24389,0
24390,0
24391,0
24392,1
24393,1
24394,1
24395,1
24396,1
24397,1
24398,0
24399,1
24400,0
24401,1
24402,0
24403,0
24404,1
24405,0
24406,1
24407,1
24408,1
24409,0
24410,1
24411,1
24412,0
24413,1
24414,1
24415,1
24416,0
24417,1
24418,0
24419,0
24420,1
24421,1
24422,1
24423,0
24424,1
24425,1
24426,1
24427,1
24428,0
24429,0
24430,0
24431,0
24432,0
24433,1
24434,0
24435,0
24436,1
24437,1
24438,0
24439,1
24440,1
24441,1
24442,0
24443,0
24444,1
24445,1
24446,1
24447,1
24448,1
24449,1
24450,1
24451,1
24452,1
24453,0
24454,0
24455,1
24456,0
24457,0
24458,1
24459,1
24460,1
24461,0
24462,0
24463,0
24464,0
24465,0
24466,1
24467,1
24468,0
24469,1
24470,1
24471,1
24472,1
24473,1
24474,1
24475,0
24476,0
24477,1
24478,0
24479,1
24480,1
24481,0
24482,1
24483,1
24484,1
24485,0
24486,1
24487,1
24488,0
24489,1
24490,1
24491,1
24492,1
24493,1
24494,1
24495,0
24496,0
24497,0
24498,0
24499,1
24500,1
24501,1
24502,1
24503,1
24504,1
24505,1
24506,0
24507,1
24508,0
24509,1
24510,1
24511,0
24512,1
24513,1
24514,0
24515,1
24516,0
24517,1
24518,1
24519,0
24520,1
24521,0
24522,1
24523,0
24524,0
24525,1
24526,1
24527,1
24528,1
24529,0
24530,1
24531,1
24532,1
24533,1
24534,1
24535,1
24536,0
24537,1
24538,1
24539,1
24540,1
24541,1
24542,0
24543,0
24544,1
24545,1
24546,0
24547,1
24548,1
24549,0
24550,0
24551,1
24552,1
24553,0
24554,0
24555,1
24556,0
24557,1
24558,0
24559,1
24560,0
24561,1
24562,1
24563,0
24564,0
24565,1
24566,1
24567,1
24568,0
24569,1
24570,0
24571,1
24572,0
24573,0
24574,1
24575,0
24576,0
24577,0
24578,1
24579,1
24580,0
24581,0
24582,0
24583,1
24584,1
24585,0
24586,1
24587,1
24588,0
24589,0
24590,1
24591,1
24592,1
24593,1
24594,1
24595,0
24596,0
24597,1
24598,1
24599,0
24600,1
24601,1
24602,1
24603,0
24604,1
24605,1
24606,0
24607,1
24608,1
24609,1
24610,1
24611,0
24612,1
24613,0
24614,0
24615,0
24616,1
24617,0
24618,0
24619,1
24620,1
24621,0
24622,0
24623,0
24624,1
24625,0
24626,1
24627,0
24628,0
24629,1
24630,0
24631,0
24632,0
24633,0
24634,1
24635,0
24636,0
24637,1
24638,1
24639,0
24640,1
24641,0
24642,1
24643,1
24644,1
24645,1
24646,1
24647,1
24648,1
24649,1
24650,1
24651,1
24652,1
24653,0
24654,1
24655,0
24656,0
24657,0
24658,1
24659,0
24660,1
24661,0
24662,1
24663,1
24664,1
24665,0
24666,0
24667,0
24668,0
24669,1
24670,1
24671,1
24672,0
24673,1
24674,1
24675,0
24676,0
24677,1
24678,0
24679,1
24680,1
24681,0
24682,0
24683,1
24684,0
24685,1
24686,1
24687,0
24688,1
24689,0
24690,0
24691,1
24692,1
24693,0
24694,0
24695,0
24696,1
24697,0
24698,0
24699,1
24700,0
24701,1
24702,0
24703,1
24704,0
24705,0
24706,0
24707,1
24708,0
24709,0
24710,0
24711,0
24712,0
24713,0
24714,1
24715,1
24716,1
24717,0
24718,1
24719,1
24720,1
24721,1
24722,0
24723,1
24724,1
24725,0
24726,1
24727,1
24728,0
24729,1
24730,1
24731,1
24732,1
24733,1
24734,0
24735,1
24736,1
24737,0
24738,1
24739,0
24740,0
24741,0
24742,1
24743,1
24744,0
24745,1
24746,0
24747,1
24748,1
24749,1
24750,1
24751,1
24752,0
24753,1
24754,1
24755,1
24756,1
24757,0
24758,1
24759,1
24760,0
24761,1
24762,0
24763,0
24764,0
24765,0
24766,0
24767,0
24768,1
24769,0
24770,1
24771,0
24772,1
24773,0
24774,1
24775,1
24776,1
24777,1
24778,0
24779,1
24780,1
24781,0
24782,0
24783,0
24784,1
24785,1
24786,0
24787,0
24788,1
24789,1
24790,1
24791,0
24792,0
24793,0
24794,1
24795,0
24796,1
24797,1
24798,0
24799,0
24800,0
24801,1
24802,1
24803,0
24804,0
24805,1
24806,0
24807,1
24808,0
24809,0
24810,0
24811,0
24812,1
24813,1
24814,1
24815,0
24816,1
24817,0
24818,0
24819,0
24820,1
24821,1
24822,1
24823,0
24824,0
24825,1
24826,0
24827,1
24828,0
24829,1
24830,1
24831,0
24832,1
24833,0
24834,1
24835,0
24836,1
24837,0
24838,0
24839,1
24840,1
24841,0
24842,1
24843,0
24844,1
24845,1
24846,1
24847,1
24848,0
24849,1
24850,1
24851,0
24852,0
24853,1
24854,0
24855,0
24856,1
24857,0
24858,1
24859,1
24860,1
24861,0
24862,1
24863,1
24864,0
24865,1
24866,0
24867,1
24868,1
24869,1
24870,1
24871,0
24872,0
24873,0
24874,0
24875,1
24876,1
24877,0
24878,0
24879,1
24880,1
24881,1
24882,1
24883,1
24884,1
24885,0
24886,1
24887,1
24888,0
24889,0
24890,0
24891,1
24892,0
24893,1
24894,1
24895,1
24896,1
24897,0
24898,1
24899,0
24900,1
24901,1
24902,1
24903,1
24904,1
24905,1
24906,0
24907,1
24908,0
24909,1
24910,0
24911,1
24912,0
24913,0
24914,0
24915,1
24916,0
24917,1
24918,0
24919,1
24920,0
24921,1
24922,0
24923,0
24924,1
24925,1
24926,1
24927,0
24928,1
24929,1
24930,0
24931,1
24932,1
24933,1
24934,0
24935,1
24936,1
24937,1
24938,1
24939,1
24940,0
24941,1
24942,1
24943,1
24944,1
24945,1
24946,0
24947,1
24948,0
24949,1
24950,1
24951,0
24952,1
24953,1
24954,1
24955,0
24956,1
24957,0
24958,1
24959,1
24960,0
24961,1
24962,1
24963,1
24964,1
24965,1
24966,1
24967,0
24968,1
24969,1
24970,1
24971,1
24972,0
24973,0
24974,1
24975,0
24976,1
24977,0
24978,1
24979,0
24980,1
24981,1
24982,0
24983,1
24984,1
24985,1
24986,0
24987,0
24988,0
24989,1
24990,1
24991,1
24992,1
24993,1
24994,0
24995,0
24996,1
24997,1
24998,1
24999,1
25000,0
25001,0
25002,0
25003,0
25004,1
25005,0
25006,0
25007,1
25008,0
25009,1
25010,0
25011,1
25012,1
25013,1
25014,0
25015,1
25016,0
25017,1
25018,1
25019,0
25020,0
25021,1
25022,1
25023,0
25024,1
25025,1
25026,0
25027,0
25028,1
25029,1
25030,1
25031,1
25032,0
25033,1
25034,1
25035,0
25036,1
25037,1
25038,0
25039,1
25040,1
25041,1
25042,1
25043,0
25044,0
25045,1
25046,0
25047,0
25048,0
25049,0
25050,1
25051,1
25052,1
25053,1
25054,0
25055,1
25056,1
25057,0
25058,0
25059,0
25060,0
25061,1
25062,1
25063,1
25064,1
25065,0
25066,0
25067,0
25068,0
25069,1
25070,0
25071,0
25072,0
25073,0
25074,0
25075,0
25076,1
25077,0
25078,0
25079,0
25080,0
25081,1
25082,0
25083,1
25084,1
25085,0
25086,1
25087,1
25088,0
25089,0
25090,1
25091,0
25092,1
25093,1
25094,0
25095,1
25096,0
25097,0
25098,1
25099,1
25100,0
25101,0
25102,0
25103,1
25104,1
25105,1
25106,1
25107,0
25108,1
25109,1
25110,1
25111,1
25112,0
25113,0
25114,0
25115,1
25116,0
25117,0
25118,0
25119,0
25120,1
25121,0
25122,1
25123,1
25124,1
25125,1
25126,0
25127,0
25128,1
25129,1
25130,0
25131,0
25132,1
25133,1
25134,1
25135,1
25136,1
25137,0
25138,1
25139,0
25140,1
25141,1
25142,0
25143,0
25144,0
25145,1
25146,0
25147,0
25148,1
25149,1
25150,0
25151,0
25152,0
25153,0
25154,1
25155,0
25156,0
25157,0
25158,1
25159,1
25160,0
25161,1
25162,1
25163,1
25164,0
25165,1
25166,1
25167,1
25168,1
25169,0
25170,1
25171,0
25172,0
25173,0
25174,1
25175,0
25176,0
25177,0
25178,1
25179,1
25180,0
25181,0
25182,0
25183,1
25184,0
25185,0
25186,1
25187,0
25188,1
25189,1
25190,0
25191,0
25192,0
25193,1
25194,1
25195,0
25196,1
25197,1
25198,1
25199,0
25200,1
25201,1
25202,1
25203,0
25204,1
25205,0
25206,1
25207,1
25208,0
25209,1
25210,0
25211,0
25212,1
25213,0
25214,1
25215,1
25216,0
25217,1
25218,1
25219,0
25220,1
25221,1
25222,1
25223,1
25224,1
25225,1
25226,0
25227,0
25228,1
25229,0
25230,1
25231,1
25232,0
25233,1
25234,1
25235,1
25236,0
25237,0
25238,0
25239,1
25240,1
25241,0
25242,1
25243,1
25244,0
25245,0
25246,1
25247,1
25248,0
25249,1
25250,0
25251,1
25252,0
25253,0
25254,1
25255,0
25256,1
25257,1
25258,0
25259,0
25260,0
25261,0
25262,1
25263,0
25264,1
25265,0
25266,0
25267,1
25268,0
25269,1
25270,1
25271,1
25272,1
25273,1
25274,0
25275,0
25276,1
25277,1
25278,0
25279,1
25280,1
25281,1
25282,0
25283,1
25284,0
25285,0
25286,0
25287,1
25288,1
25289,0
25290,0
25291,1
25292,1
25293,1
25294,0
25295,0
25296,1
25297,0
25298,1
25299,1
25300,1
25301,0
25302,0
25303,0
25304,0
25305,0
25306,1
25307,0
25308,0
25309,0
25310,0
25311,0
25312,1
25313,0
25314,1
25315,1
25316,0
25317,1
25318,1
25319,1
25320,1
25321,1
25322,0
25323,1
25324,1
25325,1
25326,0
25327,1
25328,0
25329,0
25330,0
25331,1
25332,1
25333,1
25334,1
25335,0
25336,1
25337,1
25338,1
25339,1
25340,0
25341,0
25342,1
25343,0
25344,1
25345,0
25346,1
25347,0
25348,0
25349,0
25350,1
25351,0
25352,1
25353,0
25354,0
25355,0
25356,1
25357,1
25358,1
25359,0
25360,0
25361,1
25362,1
25363,1
25364,0
25365,0
25366,0
25367,1
25368,0
25369,1
25370,0
25371,1
25372,0
25373,0
25374,1
25375,1
25376,1
25377,0
25378,1
25379,1
25380,1
25381,1
25382,0
25383,0
25384,0
25385,1
25386,0
25387,1
25388,0
25389,1
25390,1
25391,0
25392,0
25393,1
25394,0
25395,1
25396,0
25397,1
25398,0
25399,1
25400,0
25401,0
25402,1
25403,1
25404,0
25405,1
25406,1
25407,1
25408,1
25409,1
25410,1
25411,1
25412,1
25413,1
25414,1
25415,0
25416,1
25417,1
25418,0
25419,1
25420,0
25421,1
25422,1
25423,1
25424,0
25425,0
25426,0
25427,0
25428,1
25429,0
25430,0
25431,0
25432,0
25433,0
25434,1
25435,1
25436,1
25437,1
25438,1
25439,1
25440,0
25441,1
25442,0
25443,1
25444,1
25445,1
25446,1
25447,0
25448,0
25449,1
25450,0
25451,1
25452,1
25453,1
25454,1
25455,1
25456,1
25457,0
25458,0
25459,1
25460,1
25461,1
25462,1
25463,0
25464,1
25465,1
25466,0
25467,0
25468,0
25469,1
25470,1
25471,1
25472,1
25473,1
25474,0
25475,0
25476,1
25477,0
25478,1
25479,0
25480,0
25481,1
25482,0
25483,1
25484,0
25485,0
25486,1
25487,0
25488,1
25489,1
25490,0
25491,1
25492,0
25493,1
25494,1
25495,0
25496,1
25497,1
25498,1
25499,0
25500,1
25501,0
25502,0
25503,1
25504,1
25505,0
25506,1
25507,1
25508,0
25509,1
25510,0
25511,1
25512,1
25513,1
25514,0
25515,0
25516,0
25517,1
25518,1
25519,1
25520,1
25521,1
25522,0
25523,0
25524,0
25525,0
25526,0
25527,1
25528,1
25529,0
25530,1
25531,1
25532,0
25533,1
25534,0
25535,0
25536,1
25537,0
25538,0
25539,1
25540,1
25541,1
25542,1
25543,1
25544,1
25545,1
25546,0
25547,0
25548,1
25549,0
25550,1
25551,1
25552,1
25553,1
25554,1
25555,1
25556,0
25557,1
25558,1
25559,0
25560,1
25561,1
25562,0
25563,1
25564,0
25565,1
25566,1
25567,1
25568,0
25569,1
25570,0
25571,1
25572,0
25573,0
25574,1
25575,1
25576,0
25577,0
25578,0
25579,1
25580,0
25581,1
25582,0
25583,1
25584,1
25585,0
25586,1
25587,1
25588,1
25589,0
25590,0
25591,0
25592,0
25593,0
25594,1
25595,0
25596,1
25597,1
25598,1
25599,1
25600,0
25601,1
25602,1
25603,1
25604,1
25605,0
25606,0
25607,1
25608,1
25609,1
25610,1
25611,0
25612,0
25613,1
25614,0
25615,0
25616,0
25617,1
25618,1
25619,0
25620,0
25621,1
25622,0
25623,1
25624,1
25625,1
25626,1
25627,0
25628,1
25629,0
25630,0
25631,1
25632,0
25633,1
25634,0
25635,1
25636,0
25637,1
25638,0
25639,1
25640,1
25641,0
25642,1
25643,0
25644,1
25645,1
25646,1
25647,1
25648,0
25649,0
25650,1
25651,0
25652,0
25653,0
25654,1
25655,1
25656,1
25657,1
25658,1
25659,1
25660,1
25661,0
25662,1
25663,0
25664,1
25665,0
25666,0
25667,0
25668,0
25669,0
25670,1
25671,1
25672,1
25673,0
25674,0
25675,1
25676,0
25677,0
25678,0
25679,0
25680,0
25681,0
25682,0
25683,0
25684,1
25685,0
25686,1
25687,1
25688,1
25689,0
25690,0
25691,1
25692,0
25693,1
25694,1
25695,1
25696,1
25697,1
25698,0
25699,1
25700,0
25701,1
25702,1
25703,1
25704,1
25705,1
25706,1
25707,0
25708,1
25709,0
25710,1
25711,1
25712,0
25713,1
25714,0
25715,1
25716,0
25717,1
25718,0
25719,0
25720,0
25721,1
25722,0
25723,1
25724,0
25725,0
25726,0
25727,0
25728,1
25729,0
25730,1
25731,1
25732,0
25733,1
25734,1
25735,1
25736,1
25737,1
25738,1
25739,0
25740,1
25741,1
25742,1
25743,0
25744,0
25745,0
25746,1
25747,0
25748,0
25749,1
25750,1
25751,0
25752,1
25753,1
25754,1
25755,1
25756,0
25757,0
25758,1
25759,1
25760,0
25761,0
25762,0
25763,1
25764,0
25765,0
25766,1
25767,0
25768,0
25769,1
25770,0
25771,1
25772,0
25773,1
25774,0
25775,1
25776,1
25777,0
25778,1
25779,0
25780,1
25781,0
25782,1
25783,1
25784,0
25785,0
25786,1
25787,1
25788,1
25789,0
25790,0
25791,1
25792,1
25793,1
25794,0
25795,1
25796,1
25797,0
25798,1
25799,1
25800,1
25801,0
25802,1
25803,0
25804,1
25805,1
25806,0
25807,0
25808,0
25809,1
25810,1
25811,0
25812,0
25813,0
25814,1
25815,1
25816,1
25817,0
25818,0
25819,1
25820,0
25821,1
25822,0
25823,1
25824,1
25825,1
25826,0
25827,1
25828,0
25829,1
25830,1
25831,1
25832,1
25833,1
25834,1
25835,1
25836,1
25837,1
25838,1
25839,0
25840,0
25841,0
25842,0
25843,1
25844,1
25845,1
25846,0
25847,1
25848,1
25849,1
25850,1
25851,1
25852,1
25853,1
25854,1
25855,0
25856,1
25857,1
25858,0
25859,1
25860,0
25861,0
25862,1
25863,1
25864,0
25865,1
25866,1
25867,0
25868,1
25869,0
25870,1
25871,1
25872,0
25873,1
25874,1
25875,0
25876,1
25877,1
25878,1
25879,1
25880,0
25881,1
25882,1
25883,0
25884,0
25885,1
25886,0
25887,1
25888,0
25889,1
25890,1
25891,0
25892,1
25893,0
25894,1
25895,1
25896,0
25897,0
25898,0
25899,1
25900,1
25901,0
25902,1
25903,0
25904,1
25905,1
25906,1
25907,1
25908,0
25909,0
25910,1
25911,1
25912,1
25913,0
25914,0
25915,0
25916,1
25917,0
25918,1
25919,0
25920,0
25921,1
25922,1
25923,1
25924,1
25925,0
25926,1
25927,1
25928,1
25929,1
25930,0
25931,1
25932,1
25933,0
25934,0
25935,0
25936,1
25937,1
25938,1
25939,0
25940,0
25941,0
25942,1
25943,0
25944,1
25945,1
25946,0
25947,0
25948,1
25949,1
25950,1
25951,1
25952,0
25953,1
25954,0
25955,0
25956,0
25957,0
25958,0
25959,0
25960,0
25961,1
25962,1
25963,0
25964,0
25965,0
25966,0
25967,0
25968,1
25969,0
25970,0
25971,0
25972,0
25973,0
25974,0
25975,0
25976,1
25977,0
25978,0
25979,0
25980,1
25981,1
25982,1
25983,1
25984,0
25985,0
25986,1
25987,0
25988,1
25989,1
25990,0
25991,1
25992,0
25993,0
25994,0
25995,1
25996,1
25997,0
25998,1
25999,0
26000,1
26001,1
26002,1
26003,1
26004,1
26005,1
26006,0
26007,1
26008,0
26009,0
26010,0
26011,0
26012,0
26013,1
26014,1
26015,1
26016,1
26017,1
26018,1
26019,1
26020,1
26021,1
26022,0
26023,1
26024,0
26025,0
26026,0
26027,1
26028,0
26029,0
26030,1
26031,0
26032,0
26033,1
26034,0
26035,1
26036,0
26037,0
26038,1
26039,1
26040,1
26041,1
26042,0
26043,0
26044,1
26045,1
26046,1
26047,1
26048,0
26049,1
26050,1
26051,0
26052,0
26053,0
26054,1
26055,0
26056,0
26057,0
26058,0
26059,0
26060,0
26061,1
26062,1
26063,1
26064,0
26065,1
26066,0
26067,0
26068,1
26069,1
26070,0
26071,0
26072,0
26073,1
26074,1
26075,1
26076,1
26077,0
26078,1
26079,1
26080,0
26081,1
26082,0
26083,1
26084,1
26085,0
26086,1
26087,0
26088,0
26089,1
26090,1
26091,1
26092,1
26093,1
26094,0
26095,1
26096,0
26097,1
26098,1
26099,1
26100,1
26101,0
26102,0
26103,0
26104,1
26105,0
26106,1
26107,1
26108,1
26109,0
26110,0
26111,1
26112,1
26113,0
26114,1
26115,1
26116,0
26117,1
26118,1
26119,0
26120,1
26121,0
26122,0
26123,1
26124,0
26125,1
26126,1
26127,0
26128,0
26129,1
26130,1
26131,1
26132,1
26133,0
26134,1
26135,1
26136,1
26137,0
26138,0
26139,1
26140,0
26141,1
26142,0
26143,1
26144,0
26145,1
26146,1
26147,0
26148,1
26149,0
26150,0
26151,1
26152,1
26153,1
26154,0
26155,0
26156,0
26157,0
26158,1
26159,0
26160,1
26161,0
26162,1
26163,1
26164,1
26165,1
26166,1
26167,0
26168,0
26169,1
26170,0
26171,0
26172,1
26173,0
26174,1
26175,1
26176,1
26177,1
26178,1
26179,1
26180,0
26181,0
26182,0
26183,1
26184,1
26185,1
26186,0
26187,0
26188,1
26189,0
26190,1
26191,0
26192,1
26193,1
26194,1
26195,1
26196,0
26197,1
26198,0
26199,1
26200,0
26201,1
26202,1
26203,1
26204,1
26205,1
26206,1
26207,0
26208,1
26209,1
26210,1
26211,0
26212,0
26213,1
26214,1
26215,0
26216,0
26217,1
26218,1
26219,1
26220,1
26221,1
26222,0
26223,0
26224,0
26225,1
26226,1
26227,1
26228,1
26229,0
26230,0
26231,1
26232,1
26233,1
26234,0
26235,1
26236,0
26237,0
26238,0
26239,1
26240,1
26241,0
26242,1
26243,1
26244,1
26245,0
26246,0
26247,0
26248,1
26249,0
26250,1
26251,0
26252,0
26253,1
26254,1
26255,0
26256,1
26257,1
26258,0
26259,1
26260,0
26261,1
26262,1
26263,0
26264,1
26265,1
26266,0
26267,0
26268,0
26269,0
26270,1
26271,1
26272,1
26273,1
26274,0
26275,1
26276,1
26277,1
26278,0
26279,0
26280,0
26281,0
26282,1
26283,1
26284,0
26285,0
26286,1
26287,0
26288,1
26289,0
26290,1
26291,1
26292,0
26293,0
26294,1
26295,1
26296,0
26297,1
26298,1
26299,0
26300,1
26301,1
26302,1
26303,0
26304,0
26305,1
26306,0
26307,0
26308,1
26309,0
26310,1
26311,0
26312,1
26313,0
26314,0
26315,0
26316,1
26317,1
26318,1
26319,1
26320,0
26321,1
26322,1
26323,1
26324,1
26325,1
26326,1
26327,0
26328,1
26329,1
26330,0
26331,1
26332,0
26333,1
26334,1
26335,1
26336,1
26337,1
26338,1
26339,0
26340,0
26341,1
26342,1
26343,1
26344,1
26345,1
26346,1
26347,0
26348,0
26349,0
26350,1
26351,1
26352,0
26353,1
26354,1
26355,0
26356,1
26357,0
26358,1
26359,1
26360,1
26361,1
26362,1
26363,1
26364,1
26365,0
26366,1
26367,1
26368,1
26369,1
26370,0
26371,0
26372,1
26373,1
26374,1
26375,1
26376,0
26377,1
26378,1
26379,0
26380,1
26381,1
26382,1
26383,1
26384,1
26385,1
26386,1
26387,1
26388,0
26389,0
26390,1
26391,1
26392,1
26393,1
26394,0
26395,0
26396,1
26397,1
26398,1
26399,0
26400,0
26401,1
26402,0
26403,0
26404,0
26405,0
26406,1
26407,0
26408,1
26409,1
26410,0
26411,0
26412,0
26413,0
26414,0
26415,1
26416,0
26417,0
26418,0
26419,1
26420,0
26421,1
26422,1
26423,0
26424,0
26425,1
26426,0
26427,0
26428,1
26429,0
26430,1
26431,1
26432,0
26433,1
26434,0
26435,0
26436,1
26437,0
26438,0
26439,0
26440,1
26441,1
26442,0
26443,1
26444,0
26445,1
26446,0
26447,0
26448,0
26449,0
26450,1
26451,0
26452,0
26453,1
26454,1
26455,0
26456,1
26457,0
26458,1
26459,1
26460,1
26461,1
26462,1
26463,1
26464,1
26465,0
26466,1
26467,0
26468,1
26469,1
26470,1
26471,1
26472,0
26473,1
26474,0
26475,0
26476,1
26477,0
26478,1
26479,1
26480,1
26481,0
26482,1
26483,0
26484,1
26485,1
26486,1
26487,1
26488,1
26489,0
26490,1
26491,1
26492,1
26493,1
26494,0
26495,1
26496,1
26497,0
26498,1
26499,0
26500,0
26501,1
26502,1
26503,1
26504,1
26505,0
26506,1
26507,0
26508,0
26509,0
26510,0
26511,0
26512,1
26513,1
26514,0
26515,0
26516,1
26517,1
26518,1
26519,0
26520,1
26521,1
26522,1
26523,0
26524,1
26525,0
26526,1
26527,0
26528,0
26529,1
26530,1
26531,1
26532,0
26533,1
26534,0
26535,1
26536,1
26537,1
26538,1
26539,0
26540,1
26541,0
26542,1
26543,1
26544,1
26545,1
26546,0
26547,1
26548,1
26549,1
26550,1
26551,0
26552,1
26553,1
26554,0
26555,1
26556,0
26557,0
26558,1
26559,1
26560,1
26561,1
26562,1
26563,0
26564,1
26565,0
26566,1
26567,1
26568,0
26569,0
26570,0
26571,0
26572,0
26573,1
26574,1
26575,1
26576,1
26577,1
26578,1
26579,1
26580,0
26581,1
26582,1
26583,0
26584,0
26585,0
26586,0
26587,1
26588,0
26589,0
26590,1
26591,0
26592,0
26593,1
26594,1
26595,1
26596,1
26597,0
26598,1
26599,0
26600,0
26601,0
26602,1
26603,0
26604,1
26605,1
26606,0
26607,0
26608,0
26609,1
26610,0
26611,1
26612,1
26613,1
26614,0
26615,1
26616,0
26617,1
26618,0
26619,0
26620,1
26621,0
26622,1
26623,1
26624,0
26625,1
26626,0
26627,1
26628,1
26629,1
26630,0
26631,0
26632,1
26633,0
26634,0
26635,0
26636,1
26637,1
26638,1
26639,1
26640,1
26641,0
26642,1
26643,0
26644,0
26645,0
26646,0
26647,1
26648,0
26649,1
26650,1
26651,0
26652,0
26653,1
26654,0
26655,0
26656,0
26657,0
26658,1
26659,0
26660,0
26661,0
26662,1
26663,0
26664,0
26665,0
26666,0
26667,1
26668,1
26669,0
26670,0
26671,0
26672,1
26673,0
26674,0
26675,1
26676,1
26677,1
26678,1
26679,1
26680,0
26681,0
26682,0
26683,1
26684,1
26685,0
26686,0
26687,1
26688,1
26689,1
26690,0
26691,1
26692,0
26693,0
26694,1
26695,0
26696,0
26697,0
26698,0
26699,0
26700,0
26701,0
26702,0
26703,1
26704,0
26705,0
26706,0
26707,0
26708,1
26709,0
26710,0
26711,1
26712,1
26713,1
26714,1
26715,1
26716,1
26717,1
26718,0
26719,0
26720,1
26721,0
26722,1
26723,1
26724,1
26725,0
26726,0
26727,0
26728,0
26729,1
26730,0
26731,0
26732,1
26733,0
26734,0
26735,1
26736,0
26737,0
26738,1
26739,0
26740,1
26741,0
26742,1
26743,1
26744,0
26745,1
26746,1
26747,1
26748,1
26749,1
26750,1
26751,1
26752,1
26753,1
26754,0
26755,1
26756,0
26757,0
26758,0
26759,1
26760,0
26761,1
26762,0
26763,1
26764,1
26765,1
26766,1
26767,1
26768,0
26769,1
26770,0
26771,0
26772,1
26773,1
26774,1
26775,1
26776,0
26777,0
26778,0
26779,1
26780,0
26781,0
26782,0
26783,0
26784,0
26785,0
26786,1
26787,1
26788,0
26789,1
26790,1
26791,0
26792,1
26793,0
26794,0
26795,0
26796,1
26797,1
26798,1
26799,1
26800,0
26801,1
26802,1
26803,1
26804,1
26805,1
26806,1
26807,1
26808,1
26809,0
26810,0
26811,1
26812,1
26813,0
26814,0
26815,1
26816,0
26817,0
26818,0
26819,0
26820,1
26821,1
26822,1
26823,0
26824,0
26825,1
26826,0
26827,1
26828,0
26829,1
26830,1
26831,1
26832,1
26833,0
26834,1
26835,1
26836,1
26837,0
26838,0
26839,1
26840,1
26841,0
26842,1
26843,1
26844,1
26845,1
26846,1
26847,0
26848,1
26849,1
26850,1
26851,1
26852,1
26853,1
26854,0
26855,1
26856,0
26857,1
26858,0
26859,1
26860,1
26861,1
26862,0
26863,1
26864,0
26865,1
26866,1
26867,0
26868,0
26869,1
26870,0
26871,0
26872,0
26873,1
26874,1
26875,0
26876,1
26877,1
26878,1
26879,1
26880,1
26881,0
26882,0
26883,1
26884,0
26885,1
26886,0
26887,1
26888,0
26889,1
26890,1
26891,1
26892,1
26893,1
26894,1
26895,0
26896,1
26897,0
26898,0
26899,0
26900,0
26901,1
26902,1
26903,1
26904,0
26905,0
26906,0
26907,1
26908,0
26909,0
26910,0
26911,0
26912,0
26913,0
26914,0
26915,1
26916,0
26917,0
26918,0
26919,0
26920,0
26921,1
26922,1
26923,1
26924,0
26925,1
26926,0
26927,0
26928,0
26929,0
26930,0
26931,0
26932,1
26933,1
26934,1
26935,1
26936,0
26937,1
26938,1
26939,1
26940,0
26941,0
26942,1
26943,1
26944,1
26945,1
26946,0
26947,0
26948,1
26949,1
26950,1
26951,0
26952,1
26953,1
26954,1
26955,1
26956,0
26957,0
26958,1
26959,0
26960,0
26961,0
26962,1
26963,1
26964,1
26965,1
26966,0
26967,1
26968,0
26969,0
26970,0
26971,1
26972,1
26973,0
26974,0
26975,1
26976,0
26977,1
26978,0
26979,1
26980,0
26981,1
26982,1
26983,1
26984,0
26985,0
26986,0
26987,1
26988,0
26989,1
26990,0
26991,0
26992,0
26993,1
